Cyc#,Step,TestTime(s),StepTime(s),Capacity(Ah),Watt-hr,Current(A),Voltage(V),DPt Time,Temp 1,EV Temp
896,11,"5,748,564.47",  0d 00:31:15.05,781.2263,"2,996.88","1,499.9619",4.0332,1,30.07,0.0
896,11,"5,748,569.47",  0d 00:31:20.05,783.3096,"3,005.28","1,499.9619",4.0344,1,30.05,0.0
896,11,"5,748,574.47",  0d 00:31:25.05,785.3928,"3,013.69","1,499.8856",4.0355,1,30.15,0.0
896,11,"5,748,579.47",  0d 00:31:30.05,787.4761,"3,022.09","1,499.9619",4.0365,1,30.21,0.0
896,11,"5,748,584.47",  0d 00:31:35.05,789.5593,"3,030.50","1,499.9619",4.0379,1,30.13,0.0
896,11,"5,748,589.47",  0d 00:31:40.05,791.6425,"3,038.92","1,500.0381",4.0391,1,30.05,0.0
896,11,"5,748,594.47",  0d 00:31:45.05,793.7258,"3,047.33","1,499.8856",4.0401,1,30.13,0.0
896,11,"5,748,599.47",  0d 00:31:50.05,795.8090,"3,055.75","1,499.9619",4.0413,1,30.21,0.0
896,11,"5,748,604.47",  0d 00:31:55.05,797.8923,"3,064.17","1,499.8856",4.0426,1,30.16,0.0
896,11,"5,748,609.47",  0d 00:32:00.05,799.9755,"3,072.59","1,499.8093",4.0437,1,30.07,0.0
896,11,"5,748,614.47",  0d 00:32:05.05,802.0587,"3,081.02","1,499.8856",4.0451,1,30.10,0.0
896,11,"5,748,619.47",  0d 00:32:10.05,804.1420,"3,089.45","1,499.9619",4.0460,1,30.20,0.0
896,11,"5,748,624.47",  0d 00:32:15.05,806.2252,"3,097.88","1,499.9619",4.0472,1,30.21,0.0
896,11,"5,748,629.47",  0d 00:32:20.05,808.3085,"3,106.31","1,499.8856",4.0484,1,30.10,0.0
896,11,"5,748,634.47",  0d 00:32:25.05,810.3917,"3,114.74","1,499.9619",4.0497,1,30.07,0.0
896,11,"5,748,639.47",  0d 00:32:30.05,812.4749,"3,123.18","1,499.8856",4.0510,1,30.15,0.0
896,11,"5,748,644.47",  0d 00:32:35.05,814.5582,"3,131.62","1,500.1144",4.0521,1,30.15,0.0
896,11,"5,748,649.47",  0d 00:32:40.05,816.6414,"3,140.07","1,499.9619",4.0533,1,30.15,0.0
896,11,"5,748,654.47",  0d 00:32:45.05,818.7247,"3,148.51","1,499.8856",4.0544,1,30.05,0.0
896,11,"5,748,659.47",  0d 00:32:50.05,820.8079,"3,156.96","1,500.0381",4.0556,1,30.15,0.0
896,11,"5,748,664.47",  0d 00:32:55.05,822.8911,"3,165.41","1,499.9619",4.0570,1,30.21,0.0
896,11,"5,748,669.47",  0d 00:33:00.05,824.9744,"3,173.86","1,499.7330",4.0579,1,30.15,0.0
896,11,"5,748,674.47",  0d 00:33:05.05,827.0576,"3,182.32","1,499.9619",4.0596,1,30.07,0.0
896,11,"5,748,679.47",  0d 00:33:10.05,829.1409,"3,190.77","1,499.8856",4.0607,1,30.12,0.0
896,11,"5,748,684.47",  0d 00:33:15.05,831.2241,"3,199.23","1,499.8856",4.0616,1,30.21,0.0
896,11,"5,748,689.47",  0d 00:33:20.05,833.3073,"3,207.70","1,499.7330",4.0628,1,30.20,0.0
896,11,"5,748,694.47",  0d 00:33:25.05,835.3906,"3,216.16","1,499.9619",4.0642,1,30.08,0.0
896,11,"5,748,699.47",  0d 00:33:30.05,837.4738,"3,224.63","1,500.0381",4.0649,1,30.07,0.0
896,11,"5,748,704.47",  0d 00:33:35.05,839.5571,"3,233.10","1,499.9619",4.0663,1,30.15,0.0
896,11,"5,748,709.47",  0d 00:33:40.05,841.6403,"3,241.57","1,500.0381",4.0674,1,30.20,0.0
896,11,"5,748,714.47",  0d 00:33:45.05,843.7236,"3,250.04","1,499.8093",4.0684,1,30.12,0.0
896,11,"5,748,719.47",  0d 00:33:50.05,845.8068,"3,258.52","1,499.9619",4.0698,1,30.05,0.0
896,11,"5,748,724.47",  0d 00:33:55.05,847.8900,"3,267.00","1,499.8856",4.0709,1,30.12,0.0
896,11,"5,748,729.47",  0d 00:34:00.05,849.9733,"3,275.48","1,500.0381",4.0721,1,30.20,0.0
896,11,"5,748,734.47",  0d 00:34:05.05,852.0565,"3,283.97","1,499.9619",4.0730,1,30.15,0.0
896,11,"5,748,739.47",  0d 00:34:10.05,854.1398,"3,292.45","1,499.9619",4.0742,1,30.05,0.0
896,11,"5,748,744.47",  0d 00:34:15.05,856.2230,"3,300.94","1,499.9619",4.0753,1,30.08,0.0
896,11,"5,748,749.47",  0d 00:34:20.05,858.3062,"3,309.43","1,499.8856",4.0762,1,30.16,0.0
896,11,"5,748,754.47",  0d 00:34:25.05,860.3895,"3,317.92","1,499.9619",4.0774,1,30.15,0.0
896,11,"5,748,759.47",  0d 00:34:30.05,862.4727,"3,326.42","1,499.8856",4.0782,1,30.05,0.0
896,11,"5,748,764.47",  0d 00:34:35.05,864.5560,"3,334.92","1,499.9619",4.0793,1,30.04,0.0
896,11,"5,748,769.47",  0d 00:34:40.05,866.6392,"3,343.42","1,499.8093",4.0803,1,30.12,0.0
896,11,"5,748,774.47",  0d 00:34:45.05,868.7224,"3,351.92","1,499.8093",4.0813,1,30.15,0.0
896,11,"5,748,779.47",  0d 00:34:50.05,870.8057,"3,360.42","1,500.0381",4.0823,1,30.07,0.0
896,11,"5,748,784.47",  0d 00:34:55.05,872.8889,"3,368.93","1,499.8856",4.0834,1,30.00,0.0
896,11,"5,748,789.47",  0d 00:35:00.05,874.9722,"3,377.43","1,499.9619",4.0845,1,30.07,0.0
896,11,"5,748,794.47",  0d 00:35:05.05,877.0554,"3,385.94","1,500.0381",4.0855,1,30.13,0.0
896,11,"5,748,799.47",  0d 00:35:10.05,879.1387,"3,394.46","1,499.8856",4.0863,1,30.08,0.0
896,11,"5,748,804.47",  0d 00:35:15.05,881.2219,"3,402.97","1,499.8856",4.0872,1,29.99,0.0
896,11,"5,748,809.47",  0d 00:35:20.05,883.3051,"3,411.48","1,499.9619",4.0883,1,30.00,0.0
896,11,"5,748,814.47",  0d 00:35:25.05,885.3884,"3,420.00","1,499.8093",4.0890,1,30.08,0.0
896,11,"5,748,819.47",  0d 00:35:30.05,887.4716,"3,428.52","1,500.0381",4.0901,1,30.08,0.0
896,11,"5,748,824.47",  0d 00:35:35.05,889.5549,"3,437.04","1,500.0381",4.0909,1,29.99,0.0
896,11,"5,748,829.47",  0d 00:35:40.05,891.6381,"3,445.56","1,499.8093",4.0918,1,29.97,0.0
896,11,"5,748,834.47",  0d 00:35:45.05,893.7213,"3,454.09","1,499.8856",4.0927,1,30.05,0.0
896,11,"5,748,839.47",  0d 00:35:50.05,895.8046,"3,462.62","1,499.8856",4.0935,1,30.08,0.0
896,11,"5,748,844.47",  0d 00:35:55.05,897.8878,"3,471.15","1,499.8856",4.0944,1,30.00,0.0
896,11,"5,748,849.47",  0d 00:36:00.05,899.9711,"3,479.68","1,500.1144",4.0953,1,29.92,0.0
896,11,"5,748,854.47",  0d 00:36:05.05,902.0543,"3,488.21","1,500.1144",4.0959,1,30.00,0.0
896,11,"5,748,859.47",  0d 00:36:10.05,904.1375,"3,496.74","1,499.9619",4.0971,1,30.07,0.0
896,11,"5,748,864.47",  0d 00:36:15.05,906.2208,"3,505.28","1,499.9619",4.0977,1,30.02,0.0
896,11,"5,748,869.47",  0d 00:36:20.05,908.3040,"3,513.82","1,500.0381",4.0986,1,29.90,0.0
896,11,"5,748,874.47",  0d 00:36:25.05,910.3873,"3,522.35","1,499.9619",4.0997,1,29.95,0.0
896,11,"5,748,879.47",  0d 00:36:30.05,912.4705,"3,530.90","1,500.1144",4.1006,1,30.02,0.0
896,11,"5,748,884.47",  0d 00:36:35.05,914.5537,"3,539.44","1,499.8856",4.1014,1,30.02,0.0
896,11,"5,748,889.47",  0d 00:36:40.05,916.6370,"3,547.98","1,499.8093",4.1023,1,29.92,0.0
896,11,"5,748,894.47",  0d 00:36:45.05,918.7202,"3,556.53","1,499.8856",4.1031,1,29.90,0.0
896,11,"5,748,899.47",  0d 00:36:50.05,920.8035,"3,565.08","1,500.1144",4.1040,1,30.00,0.0
896,11,"5,748,904.47",  0d 00:36:55.05,922.8867,"3,573.63","1,499.8856",4.1048,1,30.02,0.0
896,11,"5,748,909.47",  0d 00:37:00.05,924.9699,"3,582.18","1,499.9619",4.1057,1,29.94,0.0
896,11,"5,748,914.47",  0d 00:37:05.05,927.0532,"3,590.74","1,499.8856",4.1067,1,29.85,0.0
896,11,"5,748,919.47",  0d 00:37:10.05,929.1364,"3,599.29","1,499.8856",4.1075,1,29.95,0.0
896,11,"5,748,924.47",  0d 00:37:15.05,931.2197,"3,607.85","1,500.1144",4.1084,1,30.00,0.0
896,11,"5,748,929.47",  0d 00:37:20.05,933.3029,"3,616.41","1,499.8856",4.1093,1,29.95,0.0
896,11,"5,748,934.47",  0d 00:37:25.05,935.3862,"3,624.97","1,500.0381",4.1104,1,29.85,0.0
896,11,"5,748,939.47",  0d 00:37:30.05,937.4694,"3,633.53","1,500.1144",4.1115,1,29.89,0.0
896,11,"5,748,944.47",  0d 00:37:35.05,939.5526,"3,642.10","1,500.0381",4.1122,1,29.97,0.0
896,11,"5,748,949.47",  0d 00:37:40.05,941.6359,"3,650.67","1,499.9619",4.1128,1,29.95,0.0
896,11,"5,748,954.47",  0d 00:37:45.05,943.7191,"3,659.24","1,499.8856",4.1139,1,29.84,0.0
896,11,"5,748,959.47",  0d 00:37:50.05,945.8024,"3,667.81","1,499.8856",4.1147,1,29.82,0.0
896,11,"5,748,964.47",  0d 00:37:55.05,947.8856,"3,676.38","1,499.8856",4.1156,1,29.92,0.0
896,11,"5,748,969.47",  0d 00:38:00.05,949.9688,"3,684.96","1,499.8093",4.1165,1,29.95,0.0
896,11,"5,748,974.47",  0d 00:38:05.05,952.0521,"3,693.53","1,499.9619",4.1177,1,29.87,0.0
896,11,"5,748,979.47",  0d 00:38:10.05,954.1353,"3,702.11","1,499.9619",4.1186,1,29.80,0.0
896,11,"5,748,984.47",  0d 00:38:15.05,956.2186,"3,710.69","1,499.8093",4.1194,1,29.89,0.0
896,11,"5,748,989.47",  0d 00:38:20.05,958.3018,"3,719.28","1,500.1144",4.1202,1,29.95,0.0
896,11,"5,748,994.47",  0d 00:38:25.05,960.3850,"3,727.86","1,499.8093",4.1215,1,29.89,0.0
896,11,"5,748,999.47",  0d 00:38:30.05,962.4683,"3,736.45","1,500.0381",4.1221,1,29.79,0.0
896,11,"5,749,004.47",  0d 00:38:35.05,964.5515,"3,745.04","1,499.9619",4.1232,1,29.82,0.0
896,11,"5,749,009.47",  0d 00:38:40.05,966.6348,"3,753.63","1,499.9619",4.1241,1,29.94,0.0
896,11,"5,749,014.47",  0d 00:38:45.05,968.7180,"3,762.22","1,499.9619",4.1255,1,29.92,0.0
896,11,"5,749,019.47",  0d 00:38:50.05,970.8012,"3,770.81","1,500.1144",4.1263,1,29.82,0.0
896,11,"5,749,024.47",  0d 00:38:55.05,972.8845,"3,779.41","1,500.1907",4.1272,1,29.82,0.0
896,11,"5,749,029.47",  0d 00:39:00.05,974.9677,"3,788.01","1,499.8856",4.1286,1,29.92,0.0
896,11,"5,749,034.47",  0d 00:39:05.05,977.0510,"3,796.61","1,499.8093",4.1292,1,29.95,0.0
896,11,"5,749,039.47",  0d 00:39:10.05,979.1342,"3,805.21","1,500.0381",4.1302,1,29.87,0.0
896,11,"5,749,044.47",  0d 00:39:15.05,981.2174,"3,813.82","1,499.9619",4.1312,1,29.79,0.0
896,11,"5,749,049.47",  0d 00:39:20.05,983.3007,"3,822.43","1,500.0381",4.1322,1,29.89,0.0
896,11,"5,749,054.47",  0d 00:39:25.05,985.3839,"3,831.04","1,499.9619",4.1330,1,29.97,0.0
896,11,"5,749,059.47",  0d 00:39:30.05,987.4672,"3,839.65","1,499.8093",4.1342,1,29.92,0.0
896,11,"5,749,064.47",  0d 00:39:35.05,989.5504,"3,848.26","1,499.9619",4.1350,1,29.80,0.0
896,11,"5,749,069.47",  0d 00:39:40.05,991.6336,"3,856.88","1,500.0381",4.1365,1,29.89,0.0
896,11,"5,749,074.47",  0d 00:39:45.05,993.7169,"3,865.50","1,500.0381",4.1374,1,29.99,0.0
896,11,"5,749,079.47",  0d 00:39:50.05,995.8001,"3,874.12","1,499.8856",4.1383,1,29.97,0.0
896,11,"5,749,084.47",  0d 00:39:55.05,997.8834,"3,882.74","1,500.0381",4.1394,1,29.84,0.0
896,11,"5,749,089.47",  0d 00:40:00.05,999.9666,"3,891.36","1,499.7330",4.1406,1,29.85,0.0
896,11,"5,749,094.47",  0d 00:40:05.05,"1,002.0498","3,899.99","1,499.8093",4.1417,1,29.97,0.0
896,11,"5,749,099.47",  0d 00:40:10.05,"1,004.1331","3,908.62","1,499.8093",4.1426,1,30.02,0.0
896,11,"5,749,104.47",  0d 00:40:15.05,"1,006.2163","3,917.25","1,499.9619",4.1438,1,29.94,0.0
896,11,"5,749,109.47",  0d 00:40:20.05,"1,008.2996","3,925.89","1,499.8856",4.1450,1,29.85,0.0
896,11,"5,749,114.47",  0d 00:40:25.05,"1,010.3828","3,934.52","1,499.8856",4.1461,1,29.94,0.0
896,11,"5,749,119.47",  0d 00:40:30.05,"1,012.4660","3,943.16","1,499.8856",4.1473,1,30.02,0.0
896,11,"5,749,124.47",  0d 00:40:35.05,"1,014.5493","3,951.80","1,499.9619",4.1484,1,29.95,0.0
896,11,"5,749,129.47",  0d 00:40:40.05,"1,016.6325","3,960.44","1,499.8856",4.1496,1,29.84,0.0
896,11,"5,749,134.47",  0d 00:40:45.05,"1,018.7158","3,969.09","1,500.1144",4.1510,1,29.90,0.0
896,11,"5,749,139.47",  0d 00:40:50.05,"1,020.7990","3,977.74","1,499.8856",4.1522,1,30.02,0.0
896,11,"5,749,144.47",  0d 00:40:55.05,"1,022.8823","3,986.39","1,499.8093",4.1531,1,30.00,0.0
896,11,"5,749,149.47",  0d 00:41:00.05,"1,024.9655","3,995.04","1,499.8093",4.1548,1,29.87,0.0
896,11,"5,749,154.47",  0d 00:41:05.05,"1,027.0487","4,003.70","1,499.8856",4.1559,1,29.87,0.0
896,11,"5,749,159.47",  0d 00:41:10.05,"1,029.1320","4,012.36","1,500.1907",4.1568,1,29.99,0.0
896,11,"5,749,164.47",  0d 00:41:15.05,"1,031.2152","4,021.02","1,499.9619",4.1582,1,30.02,0.0
896,11,"5,749,169.47",  0d 00:41:20.05,"1,033.2985","4,029.68","1,499.9619",4.1597,1,29.92,0.0
896,11,"5,749,174.47",  0d 00:41:25.05,"1,035.3817","4,038.35","1,499.9619",4.1608,1,29.85,0.0
896,11,"5,749,179.47",  0d 00:41:30.05,"1,037.4649","4,047.02","1,499.9619",4.1623,1,29.97,0.0
896,11,"5,749,184.47",  0d 00:41:35.05,"1,039.5482","4,055.69","1,500.0381",4.1633,1,30.02,0.0
896,11,"5,749,189.47",  0d 00:41:40.05,"1,041.6314","4,064.37","1,499.9619",4.1649,1,29.97,0.0
896,11,"5,749,194.47",  0d 00:41:45.05,"1,043.7147","4,073.04","1,499.8856",4.1664,1,29.87,0.0
896,11,"5,749,199.47",  0d 00:41:50.05,"1,045.7979","4,081.73","1,499.8856",4.1676,1,29.94,0.0
896,11,"5,749,204.47",  0d 00:41:55.05,"1,047.8811","4,090.41","1,499.9619",4.1691,1,30.02,0.0
896,11,"5,749,209.47",  0d 00:42:00.05,"1,049.9644","4,099.10","1,499.9619",4.1704,1,30.00,0.0
896,11,"5,749,214.47",  0d 00:42:05.05,"1,052.0476","4,107.79","1,499.9619",4.1720,1,29.89,0.0
896,11,"5,749,219.47",  0d 00:42:10.05,"1,054.1309","4,116.48","1,499.8856",4.1734,1,29.89,0.0
896,11,"5,749,224.47",  0d 00:42:15.05,"1,056.2141","4,125.17","1,499.8856",4.1748,1,29.99,0.0
896,11,"5,749,229.47",  0d 00:42:20.05,"1,058.2973","4,133.87","1,499.9619",4.1765,1,30.00,0.0
896,11,"5,749,234.47",  0d 00:42:25.05,"1,060.3806","4,142.58","1,499.8093",4.1780,1,29.92,0.0
896,11,"5,749,239.47",  0d 00:42:30.05,"1,062.4638","4,151.28","1,499.9619",4.1795,1,29.85,0.0
896,11,"5,749,244.47",  0d 00:42:35.05,"1,064.5471","4,159.99","1,500.0381",4.1812,1,29.95,0.0
896,11,"5,749,249.47",  0d 00:42:40.05,"1,066.6303","4,168.70","1,499.8856",4.1830,1,30.02,0.0
896,11,"5,749,254.47",  0d 00:42:45.05,"1,068.7135","4,177.42","1,499.9619",4.1847,1,29.97,0.0
896,11,"5,749,259.47",  0d 00:42:50.05,"1,070.7968","4,186.14","1,500.0381",4.1864,1,29.92,0.0
896,11,"5,749,264.47",  0d 00:42:55.05,"1,072.8800","4,194.86","1,499.8093",4.1881,1,30.00,0.0
896,11,"5,749,269.47",  0d 00:43:00.05,"1,074.9633","4,203.59","1,499.8856",4.1897,1,30.08,0.0
896,11,"5,749,274.47",  0d 00:43:05.05,"1,077.0465","4,212.32","1,499.8856",4.1913,1,30.07,0.0
896,11,"5,749,279.47",  0d 00:43:10.05,"1,079.1297","4,221.05","1,499.8856",4.1933,1,29.95,0.0
896,11,"5,749,284.47",  0d 00:43:15.05,"1,081.2130","4,229.79","1,499.8093",4.1954,1,29.94,0.0
896,11,"5,749,289.47",  0d 00:43:20.05,"1,083.2962","4,238.53","1,499.8856",4.1972,1,30.02,0.0
896,11,"5,749,294.47",  0d 00:43:25.05,"1,085.3795","4,247.27","1,499.8856",4.1989,1,30.05,0.0
896,11,"5,749,299.47",  0d 00:43:30.05,"1,087.4597","4,256.01","1,488.6702",4.2003,1,29.95,0.0
896,11,"5,749,304.47",  0d 00:43:35.05,"1,089.5016","4,264.59","1,451.8959",4.2006,1,29.90,0.0
896,11,"5,749,309.47",  0d 00:43:40.05,"1,091.4927","4,272.95","1,415.8083",4.2004,1,30.00,0.0
896,11,"5,749,314.47",  0d 00:43:45.05,"1,093.4366","4,281.12","1,384.5274",4.2003,1,30.05,0.0
896,11,"5,749,319.47",  0d 00:43:50.05,"1,095.3423","4,289.12","1,359.2737",4.2001,1,30.00,0.0
896,11,"5,749,324.47",  0d 00:43:55.05,"1,097.2151","4,296.98","1,336.7666",4.2004,1,29.92,0.0
896,11,"5,749,329.47",  0d 00:44:00.05,"1,099.0557","4,304.72","1,314.0307",4.2001,1,29.97,0.0
896,11,"5,749,334.47",  0d 00:44:05.05,"1,100.8655","4,312.32","1,292.6680",4.2001,1,30.04,0.0
896,11,"5,749,339.47",  0d 00:44:10.05,"1,102.6472","4,319.80","1,272.2972",4.2003,1,30.02,0.0
896,11,"5,749,344.47",  0d 00:44:15.05,"1,104.4007","4,327.17","1,252.4605",4.2000,1,29.90,0.0
896,11,"5,749,349.47",  0d 00:44:20.05,"1,106.1273","4,334.42","1,233.1579",4.2001,1,29.90,0.0
896,11,"5,749,354.47",  0d 00:44:25.05,"1,107.8269","4,341.56","1,214.6944",4.2003,1,30.00,0.0
896,11,"5,749,359.47",  0d 00:44:30.05,"1,109.5023","4,348.59","1,197.6806",4.2001,1,30.02,0.0
896,11,"5,749,364.47",  0d 00:44:35.05,"1,111.1537","4,355.53","1,180.7431",4.2000,1,29.94,0.0
896,11,"5,749,369.47",  0d 00:44:40.05,"1,112.7806","4,362.36","1,162.8901",4.2001,1,29.85,0.0
896,11,"5,749,374.47",  0d 00:44:45.05,"1,114.3847","4,369.10","1,147.7073",4.2001,1,29.95,0.0
896,11,"5,749,379.47",  0d 00:44:50.05,"1,115.9668","4,375.74","1,131.1513",4.2001,1,30.00,0.0
896,11,"5,749,384.47",  0d 00:44:55.05,"1,117.5267","4,382.30","1,113.9849",4.2001,1,29.90,0.0
896,11,"5,749,389.47",  0d 00:45:00.05,"1,119.0646","4,388.75","1,099.2599",4.2001,1,29.82,0.0
896,11,"5,749,394.47",  0d 00:45:05.05,"1,120.5801","4,395.12","1,083.8483",4.2001,1,29.85,0.0
896,11,"5,749,399.47",  0d 00:45:10.05,"1,122.0772","4,401.41","1,071.7937",4.2000,1,29.94,0.0
896,11,"5,749,404.47",  0d 00:45:15.05,"1,123.5544","4,407.61","1,056.0006",4.2000,1,29.92,0.0
896,11,"5,749,409.47",  0d 00:45:20.05,"1,125.0106","4,413.73","1,041.8097",4.2003,1,29.80,0.0
896,11,"5,749,414.47",  0d 00:45:25.05,"1,126.4480","4,419.76","1,027.6951",4.2000,1,29.80,0.0
896,11,"5,749,419.47",  0d 00:45:30.05,"1,127.8669","4,425.72","1,016.0220",4.2000,1,29.90,0.0
896,11,"5,749,424.47",  0d 00:45:35.05,"1,129.2690","4,431.61","1,003.5859",4.2000,1,29.94,0.0
896,11,"5,749,429.47",  0d 00:45:40.05,"1,130.6525","4,437.42",989.3950,4.2000,1,29.82,0.0
896,11,"5,749,434.47",  0d 00:45:45.05,"1,132.0187","4,443.16",977.7981,4.1998,1,29.79,0.0
896,11,"5,749,439.47",  0d 00:45:50.05,"1,133.3677","4,448.83",966.2013,4.1998,1,29.84,0.0
896,11,"5,749,444.47",  0d 00:45:55.05,"1,134.7014","4,454.43",954.7570,4.2003,1,29.85,0.0
896,11,"5,749,449.47",  0d 00:46:00.05,"1,136.0177","4,459.96",942.1683,4.2000,1,29.79,0.0
896,11,"5,749,454.47",  0d 00:46:05.05,"1,137.3180","4,465.42",930.3426,4.2001,1,29.69,0.0
896,11,"5,749,459.47",  0d 00:46:10.05,"1,138.6025","4,470.81",920.1190,4.2000,1,29.74,0.0
896,11,"5,749,464.47",  0d 00:46:15.05,"1,139.8721","4,476.15",907.8355,4.2000,1,29.80,0.0
896,11,"5,749,469.47",  0d 00:46:20.05,"1,141.1266","4,481.41",897.5357,4.2001,1,29.77,0.0
896,11,"5,749,474.47",  0d 00:46:25.05,"1,142.3665","4,486.62",887.6936,4.1998,1,29.66,0.0
896,11,"5,749,479.47",  0d 00:46:30.05,"1,143.5923","4,491.77",877.3938,4.1998,1,29.67,0.0
896,11,"5,749,484.47",  0d 00:46:35.05,"1,144.8033","4,496.86",866.6361,4.2000,1,29.75,0.0
896,11,"5,749,489.47",  0d 00:46:40.05,"1,146.0010","4,501.89",857.2519,4.2000,1,29.75,0.0
896,11,"5,749,494.47",  0d 00:46:45.05,"1,147.1854","4,506.86",848.2490,4.2001,1,29.66,0.0
896,11,"5,749,499.47",  0d 00:46:50.05,"1,148.3556","4,511.78",837.4914,4.2000,1,29.62,0.0
896,11,"5,749,504.47",  0d 00:46:55.05,"1,149.5129","4,516.64",828.8701,4.1998,1,29.71,0.0
896,11,"5,749,509.47",  0d 00:47:00.05,"1,150.6575","4,521.44",819.6384,4.1997,1,29.75,0.0
896,11,"5,749,514.47",  0d 00:47:05.05,"1,151.7900","4,526.20",811.1696,4.2000,1,29.69,0.0
896,11,"5,749,519.47",  0d 00:47:10.05,"1,152.9103","4,530.91",802.5483,4.2003,1,29.59,0.0
896,11,"5,749,524.47",  0d 00:47:15.05,"1,154.0186","4,535.56",793.7743,4.2000,1,29.66,0.0
896,11,"5,749,529.47",  0d 00:47:20.05,"1,155.1154","4,540.17",785.6870,4.2000,1,29.72,0.0
896,11,"5,749,534.47",  0d 00:47:25.05,"1,156.2011","4,544.73",777.5998,4.1998,1,29.72,0.0
896,11,"5,749,539.47",  0d 00:47:30.05,"1,157.2747","4,549.24",769.3599,4.1998,1,29.61,0.0
896,11,"5,749,544.47",  0d 00:47:35.05,"1,158.3375","4,553.70",761.5778,4.2001,1,29.59,0.0
896,11,"5,749,549.47",  0d 00:47:40.05,"1,159.3889","4,558.12",753.7194,4.2001,1,29.67,0.0
896,11,"5,749,554.47",  0d 00:47:45.05,"1,160.4296","4,562.49",745.4032,4.1998,1,29.69,0.0
896,11,"5,749,559.47",  0d 00:47:50.05,"1,161.4597","4,566.81",738.2315,4.1998,1,29.61,0.0
896,11,"5,749,564.47",  0d 00:47:55.05,"1,162.4797","4,571.10",730.2968,4.2000,1,29.56,0.0
896,11,"5,749,569.47",  0d 00:48:00.05,"1,163.4896","4,575.34",723.4302,4.2001,1,29.66,0.0
896,11,"5,749,574.47",  0d 00:48:05.05,"1,164.4894","4,579.54",716.6400,4.1997,1,29.72,0.0
896,11,"5,749,579.47",  0d 00:48:10.05,"1,165.4795","4,583.70",709.2393,4.2000,1,29.64,0.0
896,11,"5,749,584.47",  0d 00:48:15.05,"1,166.4603","4,587.82",703.2120,4.2000,1,29.56,0.0
896,11,"5,749,589.47",  0d 00:48:20.05,"1,167.4317","4,591.89",695.8114,4.2001,1,29.62,0.0
896,11,"5,749,594.47",  0d 00:48:25.05,"1,168.3938","4,595.94",690.2419,4.2001,1,29.69,0.0
896,11,"5,749,599.47",  0d 00:48:30.05,"1,169.3478","4,599.94",683.4516,4.1998,1,29.64,0.0
896,11,"5,749,604.47",  0d 00:48:35.05,"1,170.2921","4,603.91",676.7376,4.2001,1,29.54,0.0
896,11,"5,749,609.47",  0d 00:48:40.05,"1,171.2277","4,607.84",671.0155,4.2000,1,29.56,0.0
896,11,"5,749,614.47",  0d 00:48:45.05,"1,172.1546","4,611.73",664.3778,4.2000,1,29.66,0.0
896,11,"5,749,619.47",  0d 00:48:50.05,"1,173.0738","4,615.59",657.3587,4.1998,1,29.66,0.0
896,11,"5,749,624.47",  0d 00:48:55.05,"1,173.9840","4,619.41",652.2469,4.2001,1,29.56,0.0
896,11,"5,749,629.47",  0d 00:49:00.05,"1,174.8858","4,623.20",647.3640,4.2000,1,29.52,0.0
896,11,"5,749,634.47",  0d 00:49:05.05,"1,175.7800","4,626.96",640.3449,4.2001,1,29.59,0.0
896,11,"5,749,639.47",  0d 00:49:10.05,"1,176.6662","4,630.68",635.9197,4.1998,1,29.62,0.0
896,11,"5,749,644.47",  0d 00:49:15.05,"1,177.5446","4,634.37",629.5872,4.2001,1,29.56,0.0
896,11,"5,749,649.47",  0d 00:49:20.05,"1,178.4145","4,638.02",623.5599,4.2000,1,29.47,0.0
896,11,"5,749,654.47",  0d 00:49:25.05,"1,179.2771","4,641.65",618.7533,4.2001,1,29.54,0.0
896,11,"5,749,659.47",  0d 00:49:30.05,"1,180.1320","4,645.24",612.3445,4.2000,1,29.61,0.0
896,11,"5,749,664.47",  0d 00:49:35.05,"1,180.9796","4,648.80",608.2246,4.1998,1,29.57,0.0
896,11,"5,749,669.47",  0d 00:49:40.05,"1,181.8206","4,652.33",602.8077,4.1998,1,29.49,0.0
896,11,"5,749,674.47",  0d 00:49:45.05,"1,182.6539","4,655.83",597.3907,4.1998,1,29.49,0.0
896,11,"5,749,679.47",  0d 00:49:50.05,"1,183.4800","4,659.30",592.3552,4.2000,1,29.61,0.0
896,11,"5,749,684.47",  0d 00:49:55.05,"1,184.2991","4,662.74",587.8538,4.1998,1,29.61,0.0
896,11,"5,749,689.47",  0d 00:50:00.05,"1,185.1121","4,666.15",582.4369,4.1998,1,29.51,0.0
896,11,"5,749,694.47",  0d 00:50:05.05,"1,185.9180","4,669.54",577.7066,4.2000,1,29.47,0.0
896,11,"5,749,699.47",  0d 00:50:10.05,"1,186.7175","4,672.89",572.9763,4.1998,1,29.56,0.0
896,11,"5,749,704.47",  0d 00:50:15.05,"1,187.5104","4,676.22",569.0852,4.2000,1,29.61,0.0
896,11,"5,749,709.47",  0d 00:50:20.05,"1,188.2972","4,679.53",564.8890,4.2000,1,29.54,0.0
896,11,"5,749,714.47",  0d 00:50:25.05,"1,189.0777","4,682.81",559.7009,4.2001,1,29.42,0.0
896,11,"5,749,719.47",  0d 00:50:30.05,"1,189.8521","4,686.06",555.3521,4.2001,1,29.51,0.0
896,11,"5,749,724.47",  0d 00:50:35.05,"1,190.6205","4,689.29",551.6899,4.2000,1,29.59,0.0
